Iteration,pad_gap,pad_width,pad_height,cap_matrix,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cap_matrix_all_passes,lom_all_passes,is_converged,passes
0,50 um,300 um,60 um,"                                    coupler_long_pad_connector_pad_q0  ...  resonator_pad_connector_pad_q0
coupler_long_pad_connector_pad_q0                            52.23507  ...                        -0.30033
coupler_short_pad_connector_pad_q0                           -0.29647  ...                        -0.51557
ground_main_plane                                           -41.50322  ...                       -58.71086
pad_bot_q0                                                   -8.05352  ...                        -1.57913
pad_top_q0                                                   -1.30374  ...                        -7.12894
resonator_pad_connector_pad_q0                               -0.30033  ...                        69.09552

[6 rows x 6 columns]",7.092700801808381,541.5555341056246,13.616300010297985,-676.8717441036637,2794.802908695221,[-64.88282422  72.27475883 -57.46840348],[105.20781954 -15.60651121 -23.23151248],"{1: array([[ 4.0504540e-14, -2.1787000e-16, -3.0902770e-14, -7.3761800e-15,
        -1.1470100e-15, -2.7278000e-16],
       [-2.1787000e-16,  4.0933470e-14, -3.2481150e-14, -1.1389900e-15,
        -6.0889300e-15, -3.5781000e-16],
       [-3.0902770e-14, -3.2481150e-14,  2.2754871e-13, -2.4096490e-14,
        -2.1597940e-14, -4.2417610e-14],
       [-7.3761800e-15, -1.1389900e-15, -2.4096490e-14,  4.8483140e-14,
        -1.3208230e-14, -1.4695000e-15],
       [-1.1470100e-15, -6.0889300e-15, -2.1597940e-14, -1.3208230e-14,
         4.9191230e-14, -6.0420200e-15],
       [-2.7278000e-16, -3.5781000e-16, -4.2417610e-14, -1.4695000e-15,
        -6.0420200e-15,  5.1189570e-14]]), 2: array([[ 4.3987660e-14, -3.0447000e-16, -3.4152870e-14, -7.3684900e-15,
        -1.1865400e-15, -3.0185000e-16],
       [-3.0447000e-16,  4.4345450e-14, -3.4761660e-14, -1.5059500e-15,
        -6.5063700e-15, -5.3254000e-16],
       [-3.4152870e-14, -3.4761660e-14,  2.4021641e-13, -2.4747090e-14,
        -2.2361630e-14, -4.8348540e-14],
       [-7.3684900e-15, -1.5059500e-15, -2.4747090e-14,  4.9449240e-14,
        -1.3042340e-14, -1.4690900e-15],
       [-1.1865400e-15, -6.5063700e-15, -2.2361630e-14, -1.3042340e-14,
         5.0808770e-14, -6.4674400e-15],
       [-3.0185000e-16, -5.3254000e-16, -4.8348540e-14, -1.4690900e-15,
        -6.4674400e-15,  5.7877300e-14]]), 3: array([[ 4.6920640e-14, -2.9911000e-16, -3.6896320e-14, -7.4168200e-15,
        -1.2471100e-15, -3.0323000e-16],
       [-2.9911000e-16,  4.6979920e-14, -3.7276060e-14, -1.5184600e-15,
        -6.5708500e-15, -5.0608000e-16],
       [-3.6896320e-14, -3.7276060e-14,  2.4336873e-13, -2.4813720e-14,
        -2.2660220e-14, -5.2457070e-14],
       [-7.4168200e-15, -1.5184600e-15, -2.4813720e-14,  5.0308310e-14,
        -1.3553570e-14, -1.5250500e-15],
       [-1.2471100e-15, -6.5708500e-15, -2.2660220e-14, -1.3553570e-14,
         5.2028190e-14, -6.5777200e-15],
       [-3.0323000e-16, -5.0608000e-16, -5.2457070e-14, -1.5250500e-15,
        -6.5777200e-15,  6.2212230e-14]]), 4: array([[ 4.747755e-14, -2.989800e-16, -3.736753e-14, -7.467850e-15,
        -1.276270e-15, -3.032200e-16],
       [-2.989800e-16,  4.808583e-14, -3.839327e-14, -1.522140e-15,
        -6.554240e-15, -5.055700e-16],
       [-3.736753e-14, -3.839327e-14,  2.461477e-13, -2.495057e-14,
        -2.267236e-14, -5.342308e-14],
       [-7.467850e-15, -1.522140e-15, -2.495057e-14,  5.065137e-14,
        -1.367839e-14, -1.535410e-15],
       [-1.276270e-15, -6.554240e-15, -2.267236e-14, -1.367839e-14,
         5.217469e-14, -6.569520e-15],
       [-3.032200e-16, -5.055700e-16, -5.342308e-14, -1.535410e-15,
        -6.569520e-15,  6.318312e-14]]), 5: array([[ 4.838811e-14, -2.945200e-16, -3.803158e-14, -7.710750e-15,
        -1.287850e-15, -2.983000e-16],
       [-2.945200e-16,  4.896413e-14, -3.904298e-14, -1.533340e-15,
        -6.776580e-15, -5.013900e-16],
       [-3.803158e-14, -3.904298e-14,  2.488631e-13, -2.537822e-14,
        -2.295944e-14, -5.415348e-14],
       [-7.710750e-15, -1.533340e-15, -2.537822e-14,  5.193181e-14,
        -1.423634e-14, -1.544860e-15],
       [-1.287850e-15, -6.776580e-15, -2.295944e-14, -1.423634e-14,
         5.349891e-14, -6.788360e-15],
       [-2.983000e-16, -5.013900e-16, -5.415348e-14, -1.544860e-15,
        -6.788360e-15,  6.413193e-14]]), 6: array([[ 4.9190590e-14, -2.9630000e-16, -3.8764800e-14, -7.7642700e-15,
        -1.2938300e-15, -3.0024000e-16],
       [-2.9630000e-16,  4.9896410e-14, -3.9910180e-14, -1.5400000e-15,
        -6.8226300e-15, -5.0679000e-16],
       [-3.8764800e-14, -3.9910180e-14,  2.5101433e-13, -2.5385230e-14,
        -2.2966410e-14, -5.4747580e-14],
       [-7.7642700e-15, -1.5400000e-15, -2.5385230e-14,  5.2084850e-14,
        -1.4307980e-14, -1.5522700e-15],
       [-1.2938300e-15, -6.8226300e-15, -2.2966410e-14, -1.4307980e-14,
         5.3683200e-14, -6.8362100e-15],
       [-3.0024000e-16, -5.0679000e-16, -5.4747580e-14, -1.5522700e-15,
        -6.8362100e-15,  6.4793860e-14]]), 7: array([[ 4.9963540e-14, -2.9334000e-16, -3.9485540e-14, -7.8339000e-15,
        -1.2866500e-15, -2.9748000e-16],
       [-2.9334000e-16,  5.0440320e-14, -4.0406750e-14, -1.5491900e-15,
        -6.8676700e-15, -5.0579000e-16],
       [-3.9485540e-14, -4.0406750e-14,  2.5389057e-13, -2.5656140e-14,
        -2.3023970e-14, -5.5988810e-14],
       [-7.8339000e-15, -1.5491900e-15, -2.5656140e-14,  5.2600880e-14,
        -1.4452480e-14, -1.5626600e-15],
       [-1.2866500e-15, -6.8676700e-15, -2.3023970e-14, -1.4452480e-14,
         5.3970620e-14, -6.8837500e-15],
       [-2.9748000e-16, -5.0579000e-16, -5.5988810e-14, -1.5626600e-15,
        -6.8837500e-15,  6.6087580e-14]]), 8: array([[ 5.0517640e-14, -2.9408000e-16, -3.9973590e-14, -7.8932900e-15,
        -1.2899600e-15, -2.9802000e-16],
       [-2.9408000e-16,  5.1173890e-14, -4.1038060e-14, -1.5530800e-15,
        -6.9595000e-15, -5.0999000e-16],
       [-3.9973590e-14, -4.1038060e-14,  2.5606602e-13, -2.5674180e-14,
        -2.3051720e-14, -5.6988270e-14],
       [-7.8932900e-15, -1.5530800e-15, -2.5674180e-14,  5.2754310e-14,
        -1.4519870e-14, -1.5655700e-15],
       [-1.2899600e-15, -6.9595000e-15, -2.3051720e-14, -1.4519870e-14,
         5.4253490e-14, -6.9743300e-15],
       [-2.9802000e-16, -5.0999000e-16, -5.6988270e-14, -1.5655700e-15,
        -6.9743300e-15,  6.7186540e-14]]), 9: array([[ 5.1160510e-14, -2.9558000e-16, -4.0548630e-14, -7.9447700e-15,
        -1.2983300e-15, -2.9938000e-16],
       [-2.9558000e-16,  5.1695950e-14, -4.1494930e-14, -1.5586800e-15,
        -7.0093400e-15, -5.1187000e-16],
       [-4.0548630e-14, -4.1494930e-14,  2.5749713e-13, -2.5696550e-14,
        -2.3073830e-14, -5.7398510e-14],
       [-7.9447700e-15, -1.5586800e-15, -2.5696550e-14,  5.3003700e-14,
        -1.4677460e-14, -1.5704700e-15],
       [-1.2983300e-15, -7.0093400e-15, -2.3073830e-14, -1.4677460e-14,
         5.4548310e-14, -7.0216500e-15],
       [-2.9938000e-16, -5.1187000e-16, -5.7398510e-14, -1.5704700e-15,
        -7.0216500e-15,  6.7658120e-14]]), 10: array([[ 5.1610550e-14, -2.9494000e-16, -4.0962910e-14, -7.9823800e-15,
        -1.2972300e-15, -2.9867000e-16],
       [-2.9494000e-16,  5.2184210e-14, -4.1963590e-14, -1.5614500e-15,
        -7.0274400e-15, -5.1121000e-16],
       [-4.0962910e-14, -4.1963590e-14,  2.5916944e-13, -2.5777990e-14,
        -2.3096260e-14, -5.8084070e-14],
       [-7.9823800e-15, -1.5614500e-15, -2.5777990e-14,  5.3190010e-14,
        -1.4734680e-14, -1.5727200e-15],
       [-1.2972300e-15, -7.0274400e-15, -2.3096260e-14, -1.4734680e-14,
         5.4663260e-14, -7.0385600e-15],
       [-2.9867000e-16, -5.1121000e-16, -5.8084070e-14, -1.5727200e-15,
        -7.0385600e-15,  6.8361680e-14]]), 11: array([[ 5.1901960e-14, -2.9478000e-16, -4.1221690e-14, -8.0148600e-15,
        -1.2974700e-15, -2.9879000e-16],
       [-2.9478000e-16,  5.2468230e-14, -4.2196600e-14, -1.5628400e-15,
        -7.0747800e-15, -5.1298000e-16],
       [-4.1221690e-14, -4.2196600e-14,  2.6012416e-13, -2.5799820e-14,
        -2.3119580e-14, -5.8480830e-14],
       [-8.0148600e-15, -1.5628400e-15, -2.5799820e-14,  5.3292980e-14,
        -1.4777810e-14, -1.5754900e-15],
       [-1.2974700e-15, -7.0747800e-15, -2.3119580e-14, -1.4777810e-14,
         5.4827850e-14, -7.0876500e-15],
       [-2.9879000e-16, -5.1298000e-16, -5.8480830e-14, -1.5754900e-15,
        -7.0876500e-15,  6.8813450e-14]]), 12: array([[ 5.2235070e-14, -2.9647000e-16, -4.1503220e-14, -8.0535200e-15,
        -1.3037400e-15, -3.0033000e-16],
       [-2.9647000e-16,  5.2793730e-14, -4.2470190e-14, -1.5671500e-15,
        -7.1146000e-15, -5.1557000e-16],
       [-4.1503220e-14, -4.2470190e-14,  2.6089908e-13, -2.5796160e-14,
        -2.3133550e-14, -5.8710860e-14],
       [-8.0535200e-15, -1.5671500e-15, -2.5796160e-14,  5.3417350e-14,
        -1.4857940e-14, -1.5791300e-15],
       [-1.3037400e-15, -7.1146000e-15, -2.3133550e-14, -1.4857940e-14,
         5.5012530e-14, -7.1289400e-15],
       [-3.0033000e-16, -5.1557000e-16, -5.8710860e-14, -1.5791300e-15,
        -7.1289400e-15,  6.9095520e-14]])}","          fQ          EC       EJ  ...                                         chi_in_MHz      χr MHz     gr MHz
1   7.412652  597.013581  13.6163  ...  [36.709340498800614, -8.388257208089586, -8.88...   36.709340  58.847367
2   7.362369  588.075461  13.6163  ...  [42.151316225634496, -8.89802191715524, -9.549...   42.151316  62.699949
3   7.294047  576.064832  13.6163  ...  [43.5788922433691, -9.708131552020767, -10.938...   43.578892  61.823177
4     7.2763  572.970133  13.6163  ...  [44.39187873777867, -9.925644880827065, -11.36...   44.391879  61.587214
5   7.188818   557.86542  13.6163  ...  [57.09970794702348, -12.046682168725997, -15.2...   57.099708  62.773987
6   7.177897  555.997307  13.6163  ...  [59.941058405335674, -12.442075104912394, -15....   59.941058  63.048109
7   7.152575  551.680371  13.6163  ...  [67.58822019054377, -13.14512157501719, -17.59...   67.588220  63.408672
8   7.139627  549.481138  13.6163  ...  [73.75354787359328, -13.718408945237673, -18.8...   73.753548  64.081920
9   7.120398  546.224919  13.6163  ...  [83.12966163303648, -14.380576406455546, -20.3...   83.129662  64.223030
10  7.111025  544.642041  13.6163  ...  [89.07026581980283, -14.750613217520918, -21.2...   89.070266  64.344953
11  7.103132  543.311234  13.6163  ...  [95.63364497586515, -15.1353201262274, -22.124...   95.633645  64.685655
12  7.092701  541.555534  13.6163  ...  [105.20781954057846, -15.606511209665069, -23....  105.207820  64.882824

[12 rows x 9 columns]",True,12
1,50 um,350 um,60 um,"                                    coupler_long_pad_connector_pad_q0  ...  resonator_pad_connector_pad_q0
coupler_long_pad_connector_pad_q0                            52.21979  ...                        -0.24938
coupler_short_pad_connector_pad_q0                           -0.24543  ...                        -0.32476
ground_main_plane                                           -41.20451  ...                       -57.20930
pad_bot_q0                                                   -8.36246  ...                        -1.51677
pad_top_q0                                                   -1.39361  ...                        -7.10197
resonator_pad_connector_pad_q0                               -0.24938  ...                        67.17867

[6 rows x 6 columns]",6.704023216927709,478.586143208409,13.616300010297985,-586.3153946709895,1187.7878071689606,[-59.53496684  67.18664368 -52.73234466],[-15.93917634 -63.90996812  78.59465585],"{1: array([[ 4.0472720e-14, -1.6002000e-16, -3.0558640e-14, -7.7142600e-15,
        -1.2494900e-15, -2.1504000e-16],
       [-1.6002000e-16,  3.9103840e-14, -3.1146240e-14, -1.0146200e-15,
        -6.0046600e-15, -1.9656000e-16],
       [-3.0558640e-14, -3.1146240e-14,  2.3123497e-13, -2.7573690e-14,
        -2.5035170e-14, -4.1017480e-14],
       [-7.7142600e-15, -1.0146200e-15, -2.7573690e-14,  5.4807780e-14,
        -1.5783350e-14, -1.3822200e-15],
       [-1.2494900e-15, -6.0046600e-15, -2.5035170e-14, -1.5783350e-14,
         5.5265840e-14, -5.9289300e-15],
       [-2.1504000e-16, -1.9656000e-16, -4.1017480e-14, -1.3822200e-15,
        -5.9289300e-15,  4.9303740e-14]]), 2: array([[ 4.4007130e-14, -2.5285000e-16, -3.3893140e-14, -7.6713500e-15,
        -1.2756000e-15, -2.5204000e-16],
       [-2.5285000e-16,  4.2516530e-14, -3.3317670e-14, -1.4465300e-15,
        -6.4976300e-15, -3.4200000e-16],
       [-3.3893140e-14, -3.3317670e-14,  2.4379513e-13, -2.8272350e-14,
        -2.5895630e-14, -4.6736220e-14],
       [-7.6713500e-15, -1.4465300e-15, -2.8272350e-14,  5.5804330e-14,
        -1.5528820e-14, -1.4102700e-15],
       [-1.2756000e-15, -6.4976300e-15, -2.5895630e-14, -1.5528820e-14,
         5.7066200e-14, -6.4523600e-15],
       [-2.5204000e-16, -3.4200000e-16, -4.6736220e-14, -1.4102700e-15,
        -6.4523600e-15,  5.5878660e-14]]), 3: array([[ 4.6869710e-14, -2.4961000e-16, -3.6691850e-14, -7.6128000e-15,
        -1.3113900e-15, -2.5568000e-16],
       [-2.4961000e-16,  4.5574720e-14, -3.6279020e-14, -1.4571400e-15,
        -6.5345400e-15, -3.2452000e-16],
       [-3.6691850e-14, -3.6279020e-14,  2.4686316e-13, -2.8112490e-14,
        -2.6145380e-14, -5.0556530e-14],
       [-7.6128000e-15, -1.4571400e-15, -2.8112490e-14,  5.6398900e-14,
        -1.6090830e-14, -1.4794500e-15],
       [-1.3113900e-15, -6.5345400e-15, -2.6145380e-14, -1.6090830e-14,
         5.8255510e-14, -6.5615000e-15],
       [-2.5568000e-16, -3.2452000e-16, -5.0556530e-14, -1.4794500e-15,
        -6.5615000e-15,  5.9946950e-14]]), 4: array([[ 4.7591370e-14, -2.4808000e-16, -3.7225130e-14, -7.7482900e-15,
        -1.3666400e-15, -2.5220000e-16],
       [-2.4808000e-16,  4.6395660e-14, -3.7124260e-14, -1.4633100e-15,
        -6.5105400e-15, -3.2089000e-16],
       [-3.7225130e-14, -3.7124260e-14,  2.5012692e-13, -2.8528670e-14,
        -2.6259220e-14, -5.1825610e-14],
       [-7.7482900e-15, -1.4633100e-15, -2.8528670e-14,  5.7112650e-14,
        -1.6218800e-14, -1.4775500e-15],
       [-1.3666400e-15, -6.5105400e-15, -2.6259220e-14, -1.6218800e-14,
         5.8499530e-14, -6.5245100e-15],
       [-2.5220000e-16, -3.2089000e-16, -5.1825610e-14, -1.4775500e-15,
        -6.5245100e-15,  6.1164180e-14]]), 5: array([[ 4.8492020e-14, -2.4617000e-16, -3.7974810e-14, -7.8741100e-15,
        -1.3920100e-15, -2.5017000e-16],
       [-2.4617000e-16,  4.7267810e-14, -3.7737640e-14, -1.4482900e-15,
        -6.7832400e-15, -3.1976000e-16],
       [-3.7974810e-14, -3.7737640e-14,  2.5230659e-13, -2.8531360e-14,
        -2.6761310e-14, -5.2179790e-14],
       [-7.8741100e-15, -1.4482900e-15, -2.8531360e-14,  5.7690370e-14,
        -1.6690930e-14, -1.4623400e-15],
       [-1.3920100e-15, -6.7832400e-15, -2.6761310e-14, -1.6690930e-14,
         6.0084860e-14, -6.7996800e-15],
       [-2.5017000e-16, -3.1976000e-16, -5.2179790e-14, -1.4623400e-15,
        -6.7996800e-15,  6.1777340e-14]]), 6: array([[ 4.9215020e-14, -2.4561000e-16, -3.8510650e-14, -8.0676300e-15,
        -1.3830100e-15, -2.5000000e-16],
       [-2.4561000e-16,  4.7910230e-14, -3.8339800e-14, -1.4802500e-15,
        -6.7864300e-15, -3.2113000e-16],
       [-3.8510650e-14, -3.8339800e-14,  2.5429191e-13, -2.9066030e-14,
        -2.6607140e-14, -5.2726180e-14],
       [-8.0676300e-15, -1.4802500e-15, -2.9066030e-14,  5.8842710e-14,
        -1.7012690e-14, -1.4969800e-15],
       [-1.3830100e-15, -6.7864300e-15, -2.6607140e-14, -1.7012690e-14,
         6.0253060e-14, -6.8071400e-15],
       [-2.5000000e-16, -3.2113000e-16, -5.2726180e-14, -1.4969800e-15,
        -6.8071400e-15,  6.2371850e-14]]), 7: array([[ 4.9990150e-14, -2.4369000e-16, -3.9276780e-14, -8.0856900e-15,
        -1.3813200e-15, -2.4814000e-16],
       [-2.4369000e-16,  4.8565890e-14, -3.8940140e-14, -1.4750500e-15,
        -6.8532800e-15, -3.1984000e-16],
       [-3.9276780e-14, -3.8940140e-14,  2.5763361e-13, -2.9140400e-14,
        -2.6746070e-14, -5.4387700e-14],
       [-8.0856900e-15, -1.4750500e-15, -2.9140400e-14,  5.9020070e-14,
        -1.7107450e-14, -1.4928300e-15],
       [-1.3813200e-15, -6.8532800e-15, -2.6746070e-14, -1.7107450e-14,
         6.0629630e-14, -6.8820000e-15],
       [-2.4814000e-16, -3.1984000e-16, -5.4387700e-14, -1.4928300e-15,
        -6.8820000e-15,  6.4098150e-14]]), 8: array([[ 5.054872e-14, -2.433700e-16, -3.976913e-14, -8.147690e-15,
        -1.384770e-15, -2.476900e-16],
       [-2.433700e-16,  4.926920e-14, -3.954940e-14, -1.486760e-15,
        -6.934760e-15, -3.210300e-16],
       [-3.976913e-14, -3.954940e-14,  2.599315e-13, -2.936888e-14,
        -2.677111e-14, -5.532914e-14],
       [-8.147690e-15, -1.486760e-15, -2.936888e-14,  5.965285e-14,
        -1.741510e-14, -1.503830e-15],
       [-1.384770e-15, -6.934760e-15, -2.677111e-14, -1.741510e-14,
         6.112700e-14, -6.959670e-15],
       [-2.476900e-16, -3.210300e-16, -5.532914e-14, -1.503830e-15,
        -6.959670e-15,  6.512861e-14]]), 9: array([[ 5.115601e-14, -2.447500e-16, -4.026222e-14, -8.251450e-15,
        -1.388680e-15, -2.484300e-16],
       [-2.447500e-16,  4.976209e-14, -3.997523e-14, -1.492160e-15,
        -6.987020e-15, -3.225300e-16],
       [-4.026222e-14, -3.997523e-14,  2.612282e-13, -2.937261e-14,
        -2.678583e-14, -5.574182e-14],
       [-8.251450e-15, -1.492160e-15, -2.937261e-14,  5.978857e-14,
        -1.742918e-14, -1.505120e-15],
       [-1.388680e-15, -6.987020e-15, -2.678583e-14, -1.742918e-14,
         6.126047e-14, -6.998590e-15],
       [-2.484300e-16, -3.225300e-16, -5.574182e-14, -1.505120e-15,
        -6.998590e-15,  6.558773e-14]]), 10: array([[ 5.159118e-14, -2.442600e-16, -4.066950e-14, -8.279030e-15,
        -1.388290e-15, -2.487600e-16],
       [-2.442600e-16,  5.033333e-14, -4.052614e-14, -1.496230e-15,
        -7.003340e-15, -3.227700e-16],
       [-4.066950e-14, -4.052614e-14,  2.630674e-13, -2.948877e-14,
        -2.679856e-14, -5.649789e-14],
       [-8.279030e-15, -1.496230e-15, -2.948877e-14,  6.002533e-14,
        -1.750207e-14, -1.514280e-15],
       [-1.388290e-15, -7.003340e-15, -2.679856e-14, -1.750207e-14,
         6.139702e-14, -7.032130e-15],
       [-2.487600e-16, -3.227700e-16, -5.649789e-14, -1.514280e-15,
        -7.032130e-15,  6.639008e-14]]), 11: array([[ 5.1878550e-14, -2.4421000e-16, -4.0936890e-14, -8.2965100e-15,
        -1.3909500e-15, -2.4872000e-16],
       [-2.4421000e-16,  5.0562720e-14, -4.0710930e-14, -1.4962400e-15,
        -7.0466600e-15, -3.2351000e-16],
       [-4.0936890e-14, -4.0710930e-14,  2.6411213e-13, -2.9504220e-14,
        -2.6839380e-14, -5.7015550e-14],
       [-8.2965100e-15, -1.4962400e-15, -2.9504220e-14,  6.0169400e-14,
        -1.7612930e-14, -1.5144100e-15],
       [-1.3909500e-15, -7.0466600e-15, -2.6839380e-14, -1.7612930e-14,
         6.1639660e-14, -7.0747700e-15],
       [-2.4872000e-16, -3.2351000e-16, -5.7015550e-14, -1.5144100e-15,
        -7.0747700e-15,  6.6951980e-14]]), 12: array([[ 5.2219790e-14, -2.4543000e-16, -4.1204510e-14, -8.3624600e-15,
        -1.3936100e-15, -2.4938000e-16],
       [-2.4543000e-16,  5.0845810e-14, -4.0943940e-14, -1.5022000e-15,
        -7.0851400e-15, -3.2476000e-16],
       [-4.1204510e-14, -4.0943940e-14,  2.6481737e-13, -2.9527290e-14,
        -2.6842190e-14, -5.7209300e-14],
       [-8.3624600e-15, -1.5022000e-15, -2.9527290e-14,  6.0305130e-14,
        -1.7647830e-14, -1.5167700e-15],
       [-1.3936100e-15, -7.0851400e-15, -2.6842190e-14, -1.7647830e-14,
         6.1748460e-14, -7.1019700e-15],
       [-2.4938000e-16, -3.2476000e-16, -5.7209300e-14, -1.5167700e-15,
        -7.1019700e-15,  6.7178670e-14]])}","          fQ          EC       EJ  ...                                         chi_in_MHz       χr MHz     gr MHz
1   7.005192  526.963847  13.6163  ...  [1102.923323546981, -16.45141049434663, -29.33...  1102.923324  53.295764
2   6.962626  519.954134  13.6163  ...  [-167.72651898070168, -18.33340536353876, -37....   167.726519  57.579205
3   6.909677  511.314222  13.6163  ...  [-62.0280069426379, -21.01988437343926, -58.31...    62.028007  56.567913
4   6.884974   507.31355  13.6163  ...  [-46.6806316228121, -22.912671263981117, -79.0...    46.680632  56.353004
5   6.823809  497.489556  13.6163  ...  [-29.27540514596775, -30.399546917136927, -478...    29.275405  57.599016
6   6.784641  491.259786  13.6163  ...  [-22.89540195530559, -37.02369801890652, 276.1...    22.895402  57.799575
7   6.770265  488.985089  13.6163  ...  [-21.381869032152554, -40.17021090173852, 181....    21.381869  58.235133
8   6.736606  483.684273  13.6163  ...  [-18.081022811474604, -48.82163043892865, 104....    18.081023  58.597626
9   6.731216  482.838642  13.6163  ...  [-17.798401545968623, -51.89511414291966, 99.5...    17.798402  58.931702
10  6.721371  481.296368  13.6163  ...  [-17.083334682178233, -55.450756917352784, 90....    17.083335  59.151844
11   6.70989  479.501658  13.6163  ...  [-16.26724751031628, -60.29084509276834, 81.64...    16.267248  59.326729
12  6.704023  478.586143  13.6163  ...  [-15.939176335427916, -63.909968120503834, 78....    15.939176  59.534967

[12 rows x 9 columns]",True,12
