Iteration,pad_gap,pad_width,pad_height,cap_matrix,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cap_matrix_all_passes,lom_all_passes,is_converged,passes
0,45 um,300 um,90 um,"                                    coupler_long_pad_connector_pad_q0  ...  resonator_pad_connector_pad_q0
coupler_long_pad_connector_pad_q0                            50.11558  ...                        -0.19112
coupler_short_pad_connector_pad_q0                           -0.18814  ...                        -0.47246
ground_main_plane                                           -39.67531  ...                       -58.53903
pad_bot_q0                                                   -8.35095  ...                        -1.38102
pad_top_q0                                                   -1.04331  ...                        -7.70557
resonator_pad_connector_pad_q0                               -0.19112  ...                        69.11289

[6 rows x 6 columns]",6.559297053377419,456.33269316522046,13.616300010297985,-555.168635262321,841.0581606016159,[-64.52524318  68.1181235  -57.15527082],[  -10.55952919 -2231.31412294    51.51646817],"{1: array([[ 3.8472410e-14, -1.2703000e-16, -2.9328400e-14, -7.5331900e-15,
        -8.1457000e-16, -1.6797000e-16],
       [-1.2703000e-16,  4.0997970e-14, -3.2619060e-14, -8.1622000e-16,
        -6.5016000e-15, -3.1535000e-16],
       [-2.9328400e-14, -3.2619060e-14,  2.3626273e-13, -2.9580350e-14,
        -2.6360010e-14, -4.2629090e-14],
       [-7.5331900e-15, -8.1622000e-16, -2.9580350e-14,  5.6285410e-14,
        -1.5670280e-14, -1.2386900e-15],
       [-8.1457000e-16, -6.5016000e-15, -2.6360010e-14, -1.5670280e-14,
         5.7151830e-14, -6.4619500e-15],
       [-1.6797000e-16, -3.1535000e-16, -4.2629090e-14, -1.2386900e-15,
        -6.4619500e-15,  5.1402220e-14]]), 2: array([[ 4.1920420e-14, -1.9097000e-16, -3.2543360e-14, -7.5300800e-15,
        -8.8223000e-16, -1.9069000e-16],
       [-1.9097000e-16,  4.5154970e-14, -3.5560810e-14, -1.2679100e-15,
        -6.9456500e-15, -4.9369000e-16],
       [-3.2543360e-14, -3.5560810e-14,  2.4895479e-13, -3.0536700e-14,
        -2.7292230e-14, -4.7817710e-14],
       [-7.5300800e-15, -1.2679100e-15, -3.0536700e-14,  5.7538270e-14,
        -1.5357750e-14, -1.2368900e-15],
       [-8.8223000e-16, -6.9456500e-15, -2.7292230e-14, -1.5357750e-14,
         5.8888300e-14, -6.8935900e-15],
       [-1.9069000e-16, -4.9369000e-16, -4.7817710e-14, -1.2368900e-15,
        -6.8935900e-15,  5.7351460e-14]]), 3: array([[ 4.4964840e-14, -1.9356000e-16, -3.5212710e-14, -7.6944600e-15,
        -1.0154200e-15, -1.9788000e-16],
       [-1.9356000e-16,  4.6746120e-14, -3.7032680e-14, -1.3525000e-15,
        -6.9148500e-15, -4.7561000e-16],
       [-3.5212710e-14, -3.7032680e-14,  2.5109736e-13, -3.0755020e-14,
        -2.7515590e-14, -5.1741350e-14],
       [-7.6944600e-15, -1.3525000e-15, -3.0755020e-14,  5.9401230e-14,
        -1.6419330e-14, -1.3698200e-15],
       [-1.0154200e-15, -6.9148500e-15, -2.7515590e-14, -1.6419330e-14,
         6.0515970e-14, -6.9404400e-15],
       [-1.9788000e-16, -4.7561000e-16, -5.1741350e-14, -1.3698200e-15,
        -6.9404400e-15,  6.1540340e-14]]), 4: array([[ 4.5721650e-14, -1.9111000e-16, -3.5851340e-14, -7.8144200e-15,
        -1.0155600e-15, -1.9401000e-16],
       [-1.9111000e-16,  4.7642480e-14, -3.7720360e-14, -1.3444800e-15,
        -7.1464000e-15, -4.6390000e-16],
       [-3.5851340e-14, -3.7720360e-14,  2.5421856e-13, -3.0910790e-14,
        -2.7893910e-14, -5.2912380e-14],
       [-7.8144200e-15, -1.3444800e-15, -3.0910790e-14,  5.9849080e-14,
        -1.6595650e-14, -1.3545400e-15],
       [-1.0155600e-15, -7.1464000e-15, -2.7893910e-14, -1.6595650e-14,
         6.1533900e-14, -7.1474600e-15],
       [-1.9401000e-16, -4.6390000e-16, -5.2912380e-14, -1.3545400e-15,
        -7.1474600e-15,  6.2882080e-14]]), 5: array([[ 4.6584010e-14, -1.8799000e-16, -3.6532460e-14, -7.9895500e-15,
        -1.0276700e-15, -1.9120000e-16],
       [-1.8799000e-16,  4.8721110e-14, -3.8702510e-14, -1.3499000e-15,
        -7.2457400e-15, -4.6172000e-16],
       [-3.6532460e-14, -3.8702510e-14,  2.5734399e-13, -3.1400030e-14,
        -2.8182660e-14, -5.3637500e-14],
       [-7.9895500e-15, -1.3499000e-15, -3.1400030e-14,  6.1411850e-14,
        -1.7450980e-14, -1.3644700e-15],
       [-1.0276700e-15, -7.2457400e-15, -2.8182660e-14, -1.7450980e-14,
         6.2928030e-14, -7.2638400e-15],
       [-1.9120000e-16, -4.6172000e-16, -5.3637500e-14, -1.3644700e-15,
        -7.2638400e-15,  6.3726390e-14]]), 6: array([[ 4.7240260e-14, -1.8892000e-16, -3.7106020e-14, -8.0581300e-15,
        -1.0335900e-15, -1.9194000e-16],
       [-1.8892000e-16,  4.9814310e-14, -3.9627060e-14, -1.3526700e-15,
        -7.3978800e-15, -4.6542000e-16],
       [-3.7106020e-14, -3.9627060e-14,  2.5937086e-13, -3.1403290e-14,
        -2.8283270e-14, -5.4151990e-14],
       [-8.0581300e-15, -1.3526700e-15, -3.1403290e-14,  6.1610960e-14,
        -1.7561650e-14, -1.3651100e-15],
       [-1.0335900e-15, -7.3978800e-15, -2.8283270e-14, -1.7561650e-14,
         6.3459590e-14, -7.4060700e-15],
       [-1.9194000e-16, -4.6542000e-16, -5.4151990e-14, -1.3651100e-15,
        -7.4060700e-15,  6.4395650e-14]]), 7: array([[ 4.7865580e-14, -1.8651000e-16, -3.7679890e-14, -8.1172300e-15,
        -1.0335000e-15, -1.8987000e-16],
       [-1.8651000e-16,  5.0358190e-14, -4.0138690e-14, -1.3544800e-15,
        -7.4372100e-15, -4.6240000e-16],
       [-3.7679890e-14, -4.0138690e-14,  2.6240647e-13, -3.1687390e-14,
        -2.8458330e-14, -5.5584260e-14],
       [-8.1172300e-15, -1.3544800e-15, -3.1687390e-14,  6.2453080e-14,
        -1.8041240e-14, -1.3701700e-15],
       [-1.0335000e-15, -7.4372100e-15, -2.8458330e-14, -1.8041240e-14,
         6.4213770e-14, -7.4581600e-15],
       [-1.8987000e-16, -4.6240000e-16, -5.5584260e-14, -1.3701700e-15,
        -7.4581600e-15,  6.5878190e-14]]), 8: array([[ 4.8535780e-14, -1.8639000e-16, -3.8284830e-14, -8.1827000e-15,
        -1.0331800e-15, -1.8991000e-16],
       [-1.8639000e-16,  5.1099160e-14, -4.0809030e-14, -1.3551700e-15,
        -7.5026500e-15, -4.6550000e-16],
       [-3.8284830e-14, -4.0809030e-14,  2.6464998e-13, -3.1722030e-14,
        -2.8466720e-14, -5.6481210e-14],
       [-8.1827000e-15, -1.3551700e-15, -3.1722030e-14,  6.2563230e-14,
        -1.8046070e-14, -1.3723500e-15],
       [-1.0331800e-15, -7.5026500e-15, -2.8466720e-14, -1.8046070e-14,
         6.4367380e-14, -7.5311300e-15],
       [-1.8991000e-16, -4.6550000e-16, -5.6481210e-14, -1.3723500e-15,
        -7.5311300e-15,  6.6854570e-14]]), 9: array([[ 4.9057690e-14, -1.8757000e-16, -3.8730050e-14, -8.2454800e-15,
        -1.0408400e-15, -1.9044000e-16],
       [-1.8757000e-16,  5.1738060e-14, -4.1338860e-14, -1.3614500e-15,
        -7.5941900e-15, -4.6888000e-16],
       [-3.8730050e-14, -4.1338860e-14,  2.6626762e-13, -3.1781430e-14,
        -2.8542890e-14, -5.7045520e-14],
       [-8.2454800e-15, -1.3614500e-15, -3.1781430e-14,  6.2944510e-14,
        -1.8287730e-14, -1.3742100e-15],
       [-1.0408400e-15, -7.5941900e-15, -2.8542890e-14, -1.8287730e-14,
         6.4872810e-14, -7.6076600e-15],
       [-1.9044000e-16, -4.6888000e-16, -5.7045520e-14, -1.3742100e-15,
        -7.6076600e-15,  6.7504670e-14]]), 10: array([[ 4.9584340e-14, -1.8737000e-16, -3.9228750e-14, -8.2739700e-15,
        -1.0397600e-15, -1.9021000e-16],
       [-1.8737000e-16,  5.2182280e-14, -4.1770060e-14, -1.3633000e-15,
        -7.6053300e-15, -4.6801000e-16],
       [-3.9228750e-14, -4.1770060e-14,  2.6787417e-13, -3.1839710e-14,
        -2.8553200e-14, -5.7669850e-14],
       [-8.2739700e-15, -1.3633000e-15, -3.1839710e-14,  6.3090810e-14,
        -1.8337980e-14, -1.3758300e-15],
       [-1.0397600e-15, -7.6053300e-15, -2.8553200e-14, -1.8337980e-14,
         6.4958020e-14, -7.6192000e-15],
       [-1.9021000e-16, -4.6801000e-16, -5.7669850e-14, -1.3758300e-15,
        -7.6192000e-15,  6.8142750e-14]]), 11: array([[ 4.9892970e-14, -1.8730000e-16, -3.9502590e-14, -8.3090300e-15,
        -1.0394000e-15, -1.9039000e-16],
       [-1.8730000e-16,  5.2512320e-14, -4.2060580e-14, -1.3644000e-15,
        -7.6405300e-15, -4.7003000e-16],
       [-3.9502590e-14, -4.2060580e-14,  2.6912855e-13, -3.1871200e-14,
        -2.8561760e-14, -5.8297560e-14],
       [-8.3090300e-15, -1.3644000e-15, -3.1871200e-14,  6.3184250e-14,
        -1.8359140e-14, -1.3786700e-15],
       [-1.0394000e-15, -7.6405300e-15, -2.8561760e-14, -1.8359140e-14,
         6.5063890e-14, -7.6586400e-15],
       [-1.9039000e-16, -4.7003000e-16, -5.8297560e-14, -1.3786700e-15,
        -7.6586400e-15,  6.8817270e-14]]), 12: array([[ 5.0115580e-14, -1.8814000e-16, -3.9675310e-14, -8.3509500e-15,
        -1.0433100e-15, -1.9112000e-16],
       [-1.8814000e-16,  5.2842240e-14, -4.2332040e-14, -1.3676800e-15,
        -7.6898400e-15, -4.7246000e-16],
       [-3.9675310e-14, -4.2332040e-14,  2.6983973e-13, -3.1879260e-14,
        -2.8585720e-14, -5.8539030e-14],
       [-8.3509500e-15, -1.3676800e-15, -3.1879260e-14,  6.3340970e-14,
        -1.8458650e-14, -1.3810200e-15],
       [-1.0433100e-15, -7.6898400e-15, -2.8585720e-14, -1.8458650e-14,
         6.5290070e-14, -7.7055700e-15],
       [-1.9112000e-16, -4.7246000e-16, -5.8539030e-14, -1.3810200e-15,
        -7.7055700e-15,  6.9112890e-14]])}","          fQ          EC       EJ  ...                                         chi_in_MHz      χr MHz     gr MHz
1   6.942273  516.622614  13.6163  ...  [-113.81490797519261, -21.012134763456746, -56...  113.814908  59.836270
2   6.900172  509.772702  13.6163  ...  [-70.06686799945129, -23.541667437474693, -83....   70.066868  63.633796
3   6.794513  492.825421  13.6163  ...  [-27.248557520116595, -34.89414877255712, 499....   27.248558  61.194399
4   6.760127   487.38484  13.6163  ...  [-23.262166870781375, -43.40050717719531, 170....   23.262167  62.477001
5   6.672001  473.607371  13.6163  ...  [-15.17903270391975, -82.30047526448365, 69.80...   15.179033  62.388563
6   6.655151  471.000206  13.6163  ...  [-14.542762240042753, -99.59524457757237, 66.0...   14.542762  63.265905
7   6.608597  463.841697  13.6163  ...  [-12.04573806938415, -192.8208497272264, 54.98...   12.045738  63.088969
8   6.603758  463.101425  13.6163  ...  [-12.062152442444365, -216.48402104242885, 55....   12.062152  63.704225
9   6.579573  459.412066  13.6163  ...  [-11.132308193745223, -437.4273810697446, 52.5...   11.132308  63.947320
10  6.573748  458.526107  13.6163  ...  [-10.929072360621015, -573.1317220798361, 52.0...   10.929072  64.016808
11  6.569512   457.88257  13.6163  ...  [-10.867459542668875, -740.0970511139172, 52.0...   10.867460  64.311749
12  6.559297  456.332693  13.6163  ...  [-10.559529185188614, -2231.3141229438943, 51....   10.559529  64.525243

[12 rows x 9 columns]",True,12
1,45 um,350 um,90 um,"                                    coupler_long_pad_connector_pad_q0  ...  resonator_pad_connector_pad_q0
coupler_long_pad_connector_pad_q0                            50.26352  ...                        -0.15880
coupler_short_pad_connector_pad_q0                           -0.15576  ...                        -0.29361
ground_main_plane                                           -39.53556  ...                       -57.13031
pad_bot_q0                                                   -8.65330  ...                        -1.30857
pad_top_q0                                                   -1.10592  ...                        -7.65298
resonator_pad_connector_pad_q0                               -0.15880  ...                        67.28782

[6 rows x 6 columns]",6.204091915249624,404.3726869231877,13.616300010297985,-484.0709287959066,336.14294754600525,[-59.18812116  63.56141963 -52.39799878],[  -3.34941232   68.42288129 1353.36128974],"{1: array([[ 3.8444230e-14, -9.3120000e-17, -2.8979260e-14, -7.8730400e-15,
        -8.7651000e-16, -1.3347000e-16],
       [-9.3120000e-17,  3.9164250e-14, -3.1306290e-14, -6.6289000e-16,
        -6.3915300e-15, -1.5467000e-16],
       [-2.8979260e-14, -3.1306290e-14,  2.4085788e-13, -3.3517270e-14,
        -3.0258080e-14, -4.1238850e-14],
       [-7.8730400e-15, -6.6289000e-16, -3.3517270e-14,  6.3393380e-14,
        -1.8596790e-14, -1.1353400e-15],
       [-8.7651000e-16, -6.3915300e-15, -3.0258080e-14, -1.8596790e-14,
         6.3961200e-14, -6.3204100e-15],
       [-1.3347000e-16, -1.5467000e-16, -4.1238850e-14, -1.1353400e-15,
        -6.3204100e-15,  4.9509790e-14]]), 2: array([[ 4.1928130e-14, -1.5484000e-16, -3.2263340e-14, -7.8261400e-15,
        -9.4447000e-16, -1.6913000e-16],
       [-1.5484000e-16,  4.2726470e-14, -3.3630700e-14, -1.1770900e-15,
        -6.8316100e-15, -3.1592000e-16],
       [-3.2263340e-14, -3.3630700e-14,  2.5015753e-13, -3.4363560e-14,
        -3.1497580e-14, -4.2597550e-14],
       [-7.8261400e-15, -1.1770900e-15, -3.4363560e-14,  6.4826470e-14,
        -1.8368490e-14, -1.3035900e-15],
       [-9.4447000e-16, -6.8316100e-15, -3.1497580e-14, -1.8368490e-14,
         6.6401320e-14, -7.0323300e-15],
       [-1.6913000e-16, -3.1592000e-16, -4.2597550e-14, -1.3035900e-15,
        -7.0323300e-15,  5.2097250e-14]]), 3: array([[ 4.3689070e-14, -1.5856000e-16, -3.3785310e-14, -7.8744700e-15,
        -1.0674800e-15, -1.6288000e-16],
       [-1.5856000e-16,  4.4865030e-14, -3.5390890e-14, -1.2622600e-15,
        -7.0679400e-15, -2.9166000e-16],
       [-3.3785310e-14, -3.5390890e-14,  2.5191343e-13, -3.4534670e-14,
        -3.1860990e-14, -4.7711580e-14],
       [-7.8744700e-15, -1.2622600e-15, -3.4534670e-14,  6.6538180e-14,
        -1.9583740e-14, -1.2876100e-15],
       [-1.0674800e-15, -7.0679400e-15, -3.1860990e-14, -1.9583740e-14,
         6.8629330e-14, -7.1038700e-15],
       [-1.6288000e-16, -2.9166000e-16, -4.7711580e-14, -1.2876100e-15,
        -7.1038700e-15,  5.7285810e-14]]), 4: array([[ 4.579463e-14, -1.585700e-16, -3.544096e-14, -8.265170e-15,
        -1.112600e-15, -1.615500e-16],
       [-1.585700e-16,  4.660294e-14, -3.706316e-14, -1.250950e-15,
        -7.141830e-15, -2.859300e-16],
       [-3.544096e-14, -3.706316e-14,  2.599639e-13, -3.488225e-14,
        -3.256690e-14, -5.148234e-14],
       [-8.265170e-15, -1.250950e-15, -3.488225e-14,  6.782265e-14,
        -2.011766e-14, -1.265460e-15],
       [-1.112600e-15, -7.141830e-15, -3.256690e-14, -2.011766e-14,
         7.012117e-14, -7.170500e-15],
       [-1.615500e-16, -2.859300e-16, -5.148234e-14, -1.265460e-15,
        -7.170500e-15,  6.109998e-14]]), 5: array([[ 4.6881690e-14, -1.5694000e-16, -3.6453940e-14, -8.3551500e-15,
        -1.1026100e-15, -1.6005000e-16],
       [-1.5694000e-16,  4.7666860e-14, -3.7923130e-14, -1.2766800e-15,
        -7.3140200e-15, -2.9092000e-16],
       [-3.6453940e-14, -3.7923130e-14,  2.6396518e-13, -3.5564620e-14,
        -3.2572160e-14, -5.2901400e-14],
       [-8.3551500e-15, -1.2766800e-15, -3.5564620e-14,  6.9346550e-14,
        -2.0780880e-14, -1.2924300e-15],
       [-1.1026100e-15, -7.3140200e-15, -3.2572160e-14, -2.0780880e-14,
         7.1136640e-14, -7.3530600e-15],
       [-1.6005000e-16, -2.9092000e-16, -5.2901400e-14, -1.2924300e-15,
        -7.3530600e-15,  6.2735970e-14]]), 6: array([[ 4.7832630e-14, -1.5502000e-16, -3.7378470e-14, -8.3920100e-15,
        -1.1009000e-15, -1.5816000e-16],
       [-1.5502000e-16,  4.8596410e-14, -3.8776100e-14, -1.2695900e-15,
        -7.4057600e-15, -2.8871000e-16],
       [-3.7378470e-14, -3.8776100e-14,  2.6755333e-13, -3.5651470e-14,
        -3.2801580e-14, -5.4326480e-14],
       [-8.3920100e-15, -1.2695900e-15, -3.5651470e-14,  6.9696100e-14,
        -2.1020210e-14, -1.2868800e-15],
       [-1.1009000e-15, -7.4057600e-15, -3.2801580e-14, -2.1020210e-14,
         7.1792490e-14, -7.4435000e-15],
       [-1.5816000e-16, -2.8871000e-16, -5.4326480e-14, -1.2868800e-15,
        -7.4435000e-15,  6.4237750e-14]]), 7: array([[ 4.8584720e-14, -1.5542000e-16, -3.8045570e-14, -8.4771000e-15,
        -1.0990200e-15, -1.5815000e-16],
       [-1.5542000e-16,  4.9374040e-14, -3.9451470e-14, -1.2863200e-15,
        -7.4839600e-15, -2.9174000e-16],
       [-3.8045570e-14, -3.9451470e-14,  2.7011568e-13, -3.5968510e-14,
        -3.2749550e-14, -5.5297340e-14],
       [-8.4771000e-15, -1.2863200e-15, -3.5968510e-14,  7.0433350e-14,
        -2.1307120e-14, -1.2998900e-15],
       [-1.0990200e-15, -7.4839600e-15, -3.2749550e-14, -2.1307120e-14,
         7.2167220e-14, -7.5059900e-15],
       [-1.5815000e-16, -2.9174000e-16, -5.5297340e-14, -1.2998900e-15,
        -7.5059900e-15,  6.5289250e-14]]), 8: array([[ 4.9179970e-14, -1.5563000e-16, -3.8555940e-14, -8.5525300e-15,
        -1.1054000e-15, -1.5835000e-16],
       [-1.5563000e-16,  4.9893790e-14, -3.9921010e-14, -1.2831400e-15,
        -7.5353300e-15, -2.9139000e-16],
       [-3.8555940e-14, -3.9921010e-14,  2.7155306e-13, -3.5949700e-14,
        -3.2861840e-14, -5.5694500e-14],
       [-8.5525300e-15, -1.2831400e-15, -3.5949700e-14,  7.0613900e-14,
        -2.1434500e-14, -1.2965300e-15],
       [-1.1054000e-15, -7.5353300e-15, -3.2861840e-14, -2.1434500e-14,
         7.2521700e-14, -7.5516500e-15],
       [-1.5835000e-16, -2.9139000e-16, -5.5694500e-14, -1.2965300e-15,
        -7.5516500e-15,  6.5731460e-14]]), 9: array([[ 4.9705760e-14, -1.5489000e-16, -3.9055770e-14, -8.5838600e-15,
        -1.1017900e-15, -1.5829000e-16],
       [-1.5489000e-16,  5.0419950e-14, -4.0429620e-14, -1.2867800e-15,
        -7.5506100e-15, -2.9140000e-16],
       [-3.9055770e-14, -4.0429620e-14,  2.7364985e-13, -3.6126440e-14,
        -3.2862810e-14, -5.6597830e-14],
       [-8.5838600e-15, -1.2867800e-15, -3.6126440e-14,  7.1028160e-14,
        -2.1618850e-14, -1.3064000e-15],
       [-1.1017900e-15, -7.5506100e-15, -3.2862810e-14, -2.1618850e-14,
         7.2752830e-14, -7.5860300e-15],
       [-1.5829000e-16, -2.9140000e-16, -5.6597830e-14, -1.3064000e-15,
        -7.5860300e-15,  6.6681220e-14]]), 10: array([[ 4.9884000e-14, -1.5506000e-16, -3.9210550e-14, -8.6060300e-15,
        -1.1020800e-15, -1.5841000e-16],
       [-1.5506000e-16,  5.0709990e-14, -4.0669150e-14, -1.2884300e-15,
        -7.5965100e-15, -2.9280000e-16],
       [-3.9210550e-14, -4.0669150e-14,  2.7446109e-13, -3.6153900e-14,
        -3.2879650e-14, -5.6955990e-14],
       [-8.6060300e-15, -1.2884300e-15, -3.6153900e-14,  7.1123260e-14,
        -2.1659710e-14, -1.3073400e-15],
       [-1.1020800e-15, -7.5965100e-15, -3.2879650e-14, -2.1659710e-14,
         7.2902820e-14, -7.6300100e-15],
       [-1.5841000e-16, -2.9280000e-16, -5.6955990e-14, -1.3073400e-15,
        -7.6300100e-15,  6.7087010e-14]]), 11: array([[ 5.0263520e-14, -1.5576000e-16, -3.9535560e-14, -8.6533000e-15,
        -1.1059200e-15, -1.5880000e-16],
       [-1.5576000e-16,  5.0954990e-14, -4.0871430e-14, -1.2924400e-15,
        -7.6309300e-15, -2.9361000e-16],
       [-3.9535560e-14, -4.0871430e-14,  2.7519147e-13, -3.6189350e-14,
        -3.2893790e-14, -5.7130310e-14],
       [-8.6533000e-15, -1.2924400e-15, -3.6189350e-14,  7.1283790e-14,
        -2.1728850e-14, -1.3085700e-15],
       [-1.1059200e-15, -7.6309300e-15, -3.2893790e-14, -2.1728850e-14,
         7.3050700e-14, -7.6529800e-15],
       [-1.5880000e-16, -2.9361000e-16, -5.7130310e-14, -1.3085700e-15,
        -7.6529800e-15,  6.7287820e-14]])}","          fQ          EC       EJ  ...                                         chi_in_MHz    χr MHz     gr MHz
1   6.565924  457.337785  13.6163  ...  [-7.639747701448159, -862.3207462057575, 45.14...  7.639748  54.259902
2   6.513153  449.370705  13.6163  ...  [-7.36895728708708, 260.29621737541993, 38.859...  7.368957  58.180258
3   6.412768  434.445337  13.6163  ...  [-5.2539014233875125, 84.50005883492815, 40.25...  5.253901  57.061288
4   6.352023  425.559287  13.6163  ...  [-4.4293817569517495, 72.4161949029283, 47.241...  4.429382  56.870572
5    6.29104  416.747675  13.6163  ...  [-3.92884020455602, 64.30116593484844, 70.0054...  3.928840  57.856472
6   6.268283  413.487408  13.6163  ...  [-3.756481427868494, 63.944950547456564, 89.57...  3.756481  58.157711
7   6.242496  409.811471  13.6163  ...  [-3.578297026792227, 64.17355198722063, 138.15...  3.578297  58.525704
8   6.230808   408.15161  13.6163  ...  [-3.4979436252451253, 65.7267934514289, 186.98...  3.497944  58.659623
9   6.215511  405.985301  13.6163  ...  [-3.392642761353995, 66.51318516774111, 359.73...  3.392643  58.798278
10  6.210692  405.304322  13.6163  ...  [-3.387514163180319, 67.24294451977386, 521.75...  3.387514  59.078444
11  6.204092  404.372687  13.6163  ...  [-3.3494123202036783, 68.42288128650375, 1353....  3.349412  59.188121

[11 rows x 9 columns]",True,11
